Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Strain],Term Source 2 REF,Term Source 2 Accession,Characteristics [Sex],Term Source 3 REF,Term Source 3 Accession,Characteristics [Organism Part],Term Source 4 REF,Term Source 4 Accession,Experimental Condition [Class],Experimental Condition [Mouse ID],Experimental Condition [Sample ID],Experimental Condition [Score],Experimental Condition [Acquisition date],Experimental Condition [Acquisition time],Experimental Condition [Label_1],Assay Name,Source Name,Experimental Condition [treated],Comment [Image File Path],Comment [Image File Type],Comment [Image Type],Comment [Voxel Size],Comment [Volume Size],Channels
Dysplasia,T2612.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,278,203,7,02/06/2016,14:18:26,6,octmos-dysplasia,T2612,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2612.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x505,grayscale
Dysplasia,T2613.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,278,203,6,02/06/2016,14:20:27,5,octmos-dysplasia,T2613,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2613.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x508,grayscale
SCC,T2616.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,204,6,02/06/2016,14:34:26,5,octmos-scc,T2616,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2616.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x544,grayscale
SCC,T2617.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,204,6,02/06/2016,14:37:02,6,octmos-scc,T2617,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2617.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x512,grayscale
SCC,T2618.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,204,5,02/06/2016,14:41:11,6,octmos-scc,T2618,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2618.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x578,grayscale
SCC,T2619.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,204,5,02/06/2016,14:45:45,5,octmos-scc,T2619,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2619.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x514,grayscale
SCC,T2620.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,204,5,02/06/2016,14:49:41,5,octmos-scc,T2620,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2620.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x553,grayscale
SCC,T2621.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,204,5,02/06/2016,14:52:24,6,octmos-scc,T2621,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2621.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x531,grayscale
SCC,T2632.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,206,5,02/06/2016,15:33:16,,octmos-scc,T2632,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2632.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x538,grayscale
SCC,T2634.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,206,5,02/06/2016,15:39:30,,octmos-scc,T2634,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2634.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x523,grayscale
SCC,T2654.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,208,7,02/06/2016,16:57:19,,octmos-scc,T2654,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2654.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x511,grayscale
SCC,T2655.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,208,7,02/06/2016,16:59:35,,octmos-scc,T2655,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2655.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x517,grayscale
SCC,T2656.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,208,7,02/06/2016,17:03:14,,octmos-scc,T2656,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2656.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x511,grayscale
SCC,T2657.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,208,7,02/06/2016,17:06:01,,octmos-scc,T2657,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2657.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x517,grayscale
Dysplasia,T2660.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,278,209,6,02/06/2016,17:21:16,,octmos-dysplasia,T2660,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2660.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x507,grayscale
Dysplasia,T2661.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,278,209,5,02/06/2016,17:23:18,,octmos-dysplasia,T2661,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2661.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x510,grayscale
Dysplasia,T2662.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,278,209,6,02/06/2016,17:25:21,,octmos-dysplasia,T2662,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2662.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x509,grayscale
Dysplasia,T2663.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,278,209,6,02/06/2016,17:28:10,,octmos-dysplasia,T2663,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2663.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x512,grayscale
Dysplasia,T2664.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,278,209,6,02/06/2016,17:30:13,,octmos-dysplasia,T2664,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2664.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x503,grayscale
Dysplasia,T2665.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,278,209,6,02/06/2016,17:32:14,,octmos-dysplasia,T2665,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2665.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x507,grayscale
Dysplasia,T2666.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,278,209,6,02/06/2016,17:35:19,,octmos-dysplasia,T2666,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2666.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x511,grayscale
SCC,T2670.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,210,5,02/06/2016,17:51:30,,octmos-scc,T2670,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2670.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x509,grayscale
SCC,T2671.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,210,5,02/06/2016,17:54:08,,octmos-scc,T2671,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2671.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x522,grayscale
SCC,T2672.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,210,6,02/06/2016,17:56:58,,octmos-scc,T2672,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2672.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x512,grayscale
SCC,T2673.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,210,7,02/06/2016,18:01:11,,octmos-scc,T2673,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2673.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x531,grayscale
SCC,T2674.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,210,7,02/06/2016,18:04:31,,octmos-scc,T2674,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2674.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x520,grayscale
SCC,T2675.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,210,7,02/06/2016,18:07:12,,octmos-scc,T2675,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2675.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x512,grayscale
SCC,T2676.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,210,6,02/06/2016,18:09:56,,octmos-scc,T2676,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2676.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x578,grayscale
Dysplasia,T2677.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,278,211,6,02/06/2016,18:16:54,,octmos-dysplasia,T2677,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2677.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x509,grayscale
Dysplasia,T2679.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,278,211,6,02/06/2016,18:20:59,,octmos-dysplasia,T2679,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2679.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x509,grayscale
Dysplasia,T2680.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,278,211,6,02/06/2016,18:23:50,,octmos-dysplasia,T2680,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2680.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x508,grayscale
Dysplasia,T2681.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,278,211,6,02/06/2016,18:25:53,,octmos-dysplasia,T2681,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2681.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x502,grayscale
Dysplasia,T2682.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,278,211,7,02/06/2016,18:27:54,,octmos-dysplasia,T2682,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2682.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x505,grayscale
Dysplasia,T2685.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,278,211,7,02/06/2016,18:35:02,,octmos-dysplasia,T2685,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2685.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x506,grayscale
SCC,T2686.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,212,6,02/06/2016,18:45:49,6,octmos-scc,T2686,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2686.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x508,grayscale
SCC,T2688.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,212,6,02/06/2016,18:49:54,5,octmos-scc,T2688,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2688.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x518,grayscale
SCC,T2689.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,212,6,02/06/2016,18:54:08,5,octmos-scc,T2689,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2689.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x516,grayscale
SCC,T2690.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,212,6,02/06/2016,18:56:12,4,octmos-scc,T2690,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2690.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x514,grayscale
SCC,T2691.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,212,6,02/06/2016,18:58:16,5,octmos-scc,T2691,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2691.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x516,grayscale
SCC,T2693.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,212,7,02/06/2016,19:10:32,6,octmos-scc,T2693,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2693.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x518,grayscale
Normal,T2695.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,278,213,7,02/06/2016,19:26:52,0,octmos-normal,T2695,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T2695.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x562,grayscale
Normal,T2696.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,278,213,7,02/06/2016,19:29:21,0,octmos-normal,T2696,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T2696.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x515,grayscale
Normal,T2697.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,278,213,7,02/06/2016,19:31:46,0,octmos-normal,T2697,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T2697.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x514,grayscale
Normal,T2698.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,278,213,7,02/06/2016,19:34:27,0,octmos-normal,T2698,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T2698.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x508,grayscale
Normal,T2699.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,278,213,6,02/06/2016,19:36:29,0,octmos-normal,T2699,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T2699.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x507,grayscale
Normal,T2700.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,278,213,7,02/06/2016,19:38:31,1,octmos-normal,T2700,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T2700.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x509,grayscale
Normal,T2701.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,278,213,7,02/06/2016,19:41:37,0,octmos-normal,T2701,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T2701.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x510,grayscale
Normal,T2702.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,278,213,7,02/06/2016,19:43:40,0,octmos-normal,T2702,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T2702.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x506,grayscale
Normal,T2703.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,278,213,6,02/06/2016,19:45:42,0,octmos-normal,T2703,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T2703.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x505,grayscale
SCC,T2704.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,214,6,02/06/2016,19:52:30,,octmos-scc,T2704,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2704.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x513,grayscale
SCC,T2706.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,214,5,02/06/2016,19:57:19,,octmos-scc,T2706,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2706.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x508,grayscale
SCC,T2710.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,214,5,02/06/2016,20:08:40,,octmos-scc,T2710,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2710.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x515,grayscale
SCC,T2711.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,214,7,02/06/2016,20:11:25,,octmos-scc,T2711,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2711.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x503,grayscale
SCC,T2712.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,278,214,7,02/06/2016,20:13:59,,octmos-scc,T2712,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T2712.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x507,grayscale
Normal,T2713.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,278,215,8,02/06/2016,20:25:14,,octmos-normal,T2713,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T2713.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x508,grayscale
Normal,T2714.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,278,215,7,02/06/2016,20:27:17,,octmos-normal,T2714,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T2714.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x512,grayscale
Normal,T2716.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,278,215,7,02/06/2016,20:32:08,,octmos-normal,T2716,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T2716.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x508,grayscale
Normal,T2717.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,278,215,7,02/06/2016,20:34:10,,octmos-normal,T2717,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T2717.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x509,grayscale
Normal,T2718.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,278,215,8,02/06/2016,20:36:13,,octmos-normal,T2718,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T2718.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x513,grayscale
